benchmark,smt,event,duration,result
SPOON-163_1,smt-16,update,0,
SPOON-163_1,smt-9,check,9,false
SPOON-163_1,smt-9,solve,238,SAT
SPOON-163_1,smt-12,check,0,false
SPOON-163_1,smt-12,solve,2,SAT
SPOON-163_1,smt-22,check,0,false
SPOON-163_1,smt-22,solve,2,SAT
SPOON-163_1,smt-6,check,0,false
SPOON-163_1,smt-6,solve,1,SAT
SPOON-163_1,smt-5,check,0,false
SPOON-163_1,smt-5,solve,201,SAT
SPOON-163_1,smt-15,check,0,false
SPOON-163_1,smt-15,solve,2,SAT
SPOON-163_1,smt-14,check,0,false
SPOON-163_1,smt-14,solve,2,SAT
SPOON-163_1,smt-23,check,6,false
SPOON-163_1,smt-23,solve,384,SAT
SPOON-151_1,smt-1121,check,0,false
SPOON-151_1,smt-1121,solve,879,UNSAT
SPOON-151_1,smt-1121,update,0,
SPOON-151_1,smt-57,check,11,false
SPOON-151_1,smt-57,solve,13,UNSAT
SPOON-151_1,smt-57,update,0,
SPOON-151_1,smt-804,check,30,true
SPOON-151_1,smt-931,check,20,false
SPOON-151_1,smt-931,solve,33,UNSAT
SPOON-151_1,smt-931,update,0,
SPOON-151_1,smt-311,check,29,true
SPOON-151_1,smt-173,check,27,true
SPOON-151_1,smt-887,check,14,true
SPOON-151_1,smt-825,check,20,false
SPOON-151_1,smt-825,solve,29,UNSAT
SPOON-151_1,smt-825,update,0,
SPOON-151_1,smt-225,check,22,false
SPOON-151_1,smt-225,solve,12,UNSAT
SPOON-151_1,smt-225,update,0,
SPOON-151_1,smt-795,check,74,true
SPOON-151_1,smt-1173,check,51,true
SPOON-151_1,smt-952,check,30,true
SPOON-151_1,smt-908,check,22,true
SPOON-151_1,smt-227,check,23,false
SPOON-151_1,smt-227,solve,12,UNSAT
SPOON-151_1,smt-227,update,0,
SPOON-151_1,smt-560,check,58,true
SPOON-151_1,smt-361,check,23,true
SPOON-151_1,smt-730,check,47,true
SPOON-151_1,smt-622,check,65,true
SPOON-151_1,smt-935,check,33,false
SPOON-151_1,smt-935,solve,74,UNSAT
SPOON-151_1,smt-935,update,0,
SPOON-151_1,smt-271,check,27,true
SPOON-151_1,smt-731,check,26,true
SPOON-151_1,smt-1081,check,56,true
SPOON-151_1,smt-1001,check,30,true
SPOON-151_1,smt-517,check,54,false
SPOON-151_1,smt-517,solve,134,SAT
SPOON-151_1,smt-997,check,44,true
SPOON-151_1,smt-900,check,59,true
SPOON-151_1,smt-1036,check,35,false
SPOON-151_1,smt-1036,solve,15,UNSAT
SPOON-151_1,smt-1036,update,0,
SPOON-151_1,smt-362,check,27,true
SPOON-151_1,smt-394,check,27,true
SPOON-151_1,smt-1086,check,55,false
SPOON-151_1,smt-1086,solve,18,UNSAT
SPOON-151_1,smt-1086,update,0,
SPOON-151_1,smt-1008,check,42,true
SPOON-151_1,smt-90,check,45,false
SPOON-151_1,smt-90,solve,15,UNSAT
SPOON-151_1,smt-90,update,0,
SPOON-151_1,smt-769,check,48,true
SPOON-151_1,smt-220,check,58,true
SPOON-151_1,smt-500,check,44,true
SPOON-151_1,smt-305,check,21,true
SPOON-151_1,smt-745,check,43,true
SPOON-151_1,smt-586,check,30,true
SPOON-151_1,smt-1148,check,59,false
SPOON-151_1,smt-1148,solve,104,SAT
SPOON-151_1,smt-191,check,26,true
SPOON-151_1,smt-713,check,40,true
SPOON-151_1,smt-499,check,22,true
SPOON-151_1,smt-1048,check,67,false
SPOON-151_1,smt-1048,solve,493,SAT
SPOON-151_1,smt-1007,check,23,true
SPOON-151_1,smt-1111,check,25,true
SPOON-151_1,smt-37,check,41,false
SPOON-151_1,smt-37,solve,95,SAT
SPOON-151_1,smt-856,check,64,true
SPOON-151_1,smt-696,check,50,false
SPOON-151_1,smt-696,solve,20,UNSAT
SPOON-151_1,smt-696,update,0,
SPOON-151_1,smt-1123,check,23,true
SPOON-151_1,smt-1,check,1,false
SPOON-151_1,smt-1,solve,2,SAT
SPOON-151_1,smt-650,check,23,true
SPOON-151_1,smt-1033,check,22,true
SPOON-151_1,smt-142,check,15,true
SPOON-151_1,smt-765,check,25,true
SPOON-151_1,smt-162,check,48,false
SPOON-151_1,smt-162,solve,16,UNSAT
SPOON-151_1,smt-162,update,0,
SPOON-151_1,smt-474,check,43,true
SPOON-151_1,smt-87,check,16,true
SPOON-151_1,smt-909,check,67,false
SPOON-151_1,smt-909,solve,15,UNSAT
SPOON-151_1,smt-909,update,0,
SPOON-151_1,smt-1127,check,86,false
SPOON-151_1,smt-1127,solve,33,UNSAT
SPOON-151_1,smt-1127,update,0,
SPOON-151_1,smt-386,check,17,true
SPOON-151_1,smt-1058,check,18,true
SPOON-151_1,smt-708,check,54,false
SPOON-151_1,smt-708,solve,181,SAT
SPOON-151_1,smt-1043,check,30,true
SPOON-151_1,smt-609,check,45,true
SPOON-151_1,smt-1177,check,49,false
SPOON-151_1,smt-1177,solve,17,UNSAT
SPOON-151_1,smt-1177,update,0,
SPOON-151_1,smt-956,check,58,true
SPOON-151_1,smt-872,check,53,false
SPOON-151_1,smt-872,solve,246,SAT
SPOON-151_1,smt-533,check,26,true
SPOON-151_1,smt-412,check,61,false
SPOON-151_1,smt-412,solve,198,SAT
SPOON-151_1,smt-581,check,37,false
SPOON-151_1,smt-581,solve,178,SAT
SPOON-151_1,smt-158,check,29,true
SPOON-151_1,smt-392,check,25,true
SPOON-151_1,smt-264,check,18,true
SPOON-151_1,smt-508,check,36,true
SPOON-151_1,smt-237,check,33,true
SPOON-151_1,smt-282,check,10,true
SPOON-151_1,smt-325,check,61,false
SPOON-151_1,smt-325,solve,54,SAT
SPOON-151_1,smt-489,check,50,true
SPOON-151_1,smt-1140,check,29,true
SPOON-151_1,smt-648,check,74,false
SPOON-151_1,smt-648,solve,41,UNSAT
SPOON-151_1,smt-648,update,0,
SPOON-151_1,smt-323,check,24,true
SPOON-151_1,smt-266,check,22,true
SPOON-151_1,smt-395,check,37,true
SPOON-151_1,smt-976,check,21,true
SPOON-151_1,smt-979,check,25,true
SPOON-151_1,smt-562,check,25,true
SPOON-151_1,smt-270,check,16,true
SPOON-151_1,smt-891,check,34,true
SPOON-151_1,smt-801,check,34,true
SPOON-151_1,smt-591,check,34,true
SPOON-151_1,smt-31,check,19,true
SPOON-151_1,smt-89,check,48,false
SPOON-151_1,smt-89,solve,14,UNSAT
SPOON-151_1,smt-89,update,0,
SPOON-151_1,smt-944,check,27,true
SPOON-151_1,smt-597,check,33,false
SPOON-151_1,smt-597,solve,9,UNSAT
SPOON-151_1,smt-597,update,0,
SPOON-151_1,smt-53,check,47,false
SPOON-151_1,smt-53,solve,56,SAT
SPOON-151_1,smt-675,check,20,true
SPOON-151_1,smt-845,check,73,true
SPOON-151_1,smt-719,check,73,true
SPOON-151_1,smt-607,check,42,true
SPOON-151_1,smt-557,check,24,true
SPOON-151_1,smt-939,check,20,true
SPOON-151_1,smt-961,check,32,true
SPOON-151_1,smt-7,check,12,false
SPOON-151_1,smt-7,solve,9,SAT
SPOON-151_1,smt-938,check,47,true
SPOON-151_1,smt-526,check,48,true
SPOON-151_1,smt-973,check,31,true
SPOON-151_1,smt-880,check,66,false
SPOON-151_1,smt-880,solve,214,SAT
SPOON-151_1,smt-892,check,25,true
SPOON-151_1,smt-1073,check,28,true
SPOON-151_1,smt-379,check,49,false
SPOON-151_1,smt-379,solve,119,SAT
SPOON-151_1,smt-202,check,28,true
SPOON-151_1,smt-27,check,19,true
SPOON-151_1,smt-312,check,25,true
SPOON-151_1,smt-488,check,70,true
SPOON-151_1,smt-590,check,34,true
SPOON-151_1,smt-1143,check,36,true
SPOON-151_1,smt-281,check,21,true
SPOON-151_1,smt-1042,check,23,true
SPOON-151_1,smt-464,check,32,true
SPOON-151_1,smt-75,check,20,true
SPOON-151_1,smt-1154,check,75,false
SPOON-151_1,smt-1154,solve,181,SAT
SPOON-151_1,smt-693,check,94,false
SPOON-151_1,smt-693,solve,152,SAT
SPOON-151_1,smt-1169,check,49,true
SPOON-151_1,smt-1014,check,45,false
SPOON-151_1,smt-1014,solve,168,SAT
SPOON-151_1,smt-810,check,37,true
SPOON-151_1,smt-1144,check,45,true
SPOON-151_1,smt-67,check,53,false
SPOON-151_1,smt-67,solve,194,SAT
SPOON-151_1,smt-411,check,71,true
SPOON-151_1,smt-1151,check,29,true
SPOON-151_1,smt-280,check,64,false
SPOON-151_1,smt-280,solve,263,SAT
SPOON-151_1,smt-936,check,14,true
SPOON-151_1,smt-147,check,16,true
SPOON-151_1,smt-776,check,47,true
SPOON-151_1,smt-1119,check,46,true
SPOON-151_1,smt-88,check,14,true
SPOON-151_1,smt-620,check,40,true
SPOON-151_1,smt-1108,check,29,true
SPOON-151_1,smt-830,check,54,true
SPOON-151_1,smt-297,check,26,true
SPOON-151_1,smt-167,check,50,false
SPOON-151_1,smt-167,solve,188,SAT
SPOON-151_1,smt-1077,check,26,true
SPOON-151_1,smt-789,check,36,true
SPOON-151_1,smt-932,check,43,true
SPOON-151_1,smt-482,check,43,true
SPOON-151_1,smt-333,check,34,true
SPOON-151_1,smt-736,check,16,true
SPOON-151_1,smt-287,check,59,false
SPOON-151_1,smt-287,solve,16,UNSAT
SPOON-151_1,smt-287,update,0,
SPOON-151_1,smt-326,check,21,true
SPOON-151_1,smt-794,check,36,true
SPOON-151_1,smt-567,check,42,true
SPOON-151_1,smt-837,check,25,true
SPOON-151_1,smt-701,check,29,true
SPOON-151_1,smt-150,check,18,true
SPOON-151_1,smt-250,check,25,true
SPOON-151_1,smt-937,check,36,true
SPOON-151_1,smt-48,check,17,true
SPOON-151_1,smt-894,check,25,true
SPOON-151_1,smt-1186,check,40,true
SPOON-151_1,smt-764,check,48,true
SPOON-151_1,smt-1128,check,43,true
SPOON-151_1,smt-18,check,17,true
SPOON-151_1,smt-1055,check,99,false
SPOON-151_1,smt-1055,solve,215,SAT
SPOON-151_1,smt-669,check,42,true
SPOON-151_1,smt-595,check,51,false
SPOON-151_1,smt-595,solve,13,UNSAT
SPOON-151_1,smt-595,update,0,
SPOON-151_1,smt-1028,check,81,false
SPOON-151_1,smt-1028,solve,73,SAT
SPOON-151_1,smt-665,check,25,true
SPOON-151_1,smt-554,check,42,true
SPOON-151_1,smt-92,check,24,true
SPOON-151_1,smt-512,check,24,true
SPOON-151_1,smt-838,check,46,true
SPOON-151_1,smt-1084,check,103,false
SPOON-151_1,smt-1084,solve,129,SAT
SPOON-151_1,smt-420,check,85,false
SPOON-151_1,smt-420,solve,73,SAT
SPOON-151_1,smt-502,check,44,true
SPOON-151_1,smt-1193,check,52,true
SPOON-151_1,smt-100,check,46,true
SPOON-151_1,smt-709,check,79,true
SPOON-151_1,smt-483,check,35,true
SPOON-151_1,smt-230,check,28,true
SPOON-151_1,smt-950,check,77,true
SPOON-151_1,smt-548,check,99,false
SPOON-151_1,smt-548,solve,142,SAT
SPOON-151_1,smt-537,check,23,true
SPOON-151_1,smt-1045,check,73,true
SPOON-151_1,smt-465,check,31,true
SPOON-151_1,smt-174,check,8,true
SPOON-151_1,smt-605,check,26,true
SPOON-151_1,smt-329,check,1,false
SPOON-151_1,smt-329,solve,1,SAT
SPOON-151_1,smt-439,check,38,true
SPOON-151_1,smt-59,check,17,true
SPOON-151_1,smt-141,check,51,false
SPOON-151_1,smt-141,solve,149,SAT
SPOON-151_1,smt-42,check,40,false
SPOON-151_1,smt-42,solve,123,SAT
SPOON-151_1,smt-972,check,26,true
SPOON-151_1,smt-82,check,15,true
SPOON-151_1,smt-747,check,39,true
SPOON-151_1,smt-641,check,83,false
SPOON-151_1,smt-641,solve,5017,UNKNOWN
SPOON-151_1,smt-963,check,21,true
SPOON-151_1,smt-370,check,68,true
SPOON-151_1,smt-4,check,15,false
SPOON-151_1,smt-4,solve,127,SAT
SPOON-151_1,smt-913,check,36,true
SPOON-151_1,smt-982,check,17,true
SPOON-151_1,smt-1139,check,49,true
SPOON-151_1,smt-864,check,21,true
SPOON-151_1,smt-809,check,25,true
SPOON-151_1,smt-858,check,60,true
SPOON-151_1,smt-583,check,19,true
SPOON-151_1,smt-1085,check,21,true
SPOON-151_1,smt-565,check,20,true
SPOON-151_1,smt-781,check,45,true
SPOON-151_1,smt-549,check,27,true
SPOON-151_1,smt-525,check,25,true
SPOON-151_1,smt-1132,check,60,true
SPOON-151_1,smt-1010,check,21,true
SPOON-151_1,smt-319,check,21,true
SPOON-151_1,smt-171,check,24,true
SPOON-151_1,smt-760,check,18,true
SPOON-151_1,smt-234,check,22,true
SPOON-151_1,smt-899,check,60,true
SPOON-151_1,smt-593,check,34,true
SPOON-151_1,smt-66,check,13,true
SPOON-151_1,smt-541,check,74,false
SPOON-151_1,smt-541,solve,102,SAT
SPOON-151_1,smt-120,check,78,false
SPOON-151_1,smt-120,solve,183,SAT
SPOON-151_1,smt-873,check,25,true
SPOON-151_1,smt-121,check,61,false
SPOON-151_1,smt-121,solve,15,UNSAT
SPOON-151_1,smt-121,update,0,
SPOON-151_1,smt-360,check,29,true
SPOON-151_1,smt-353,check,27,true
SPOON-151_1,smt-547,check,127,true
SPOON-151_1,smt-624,check,19,true
SPOON-151_1,smt-256,check,25,true
SPOON-151_1,smt-268,check,70,false
SPOON-151_1,smt-268,solve,74,SAT
SPOON-151_1,smt-882,check,37,true
SPOON-151_1,smt-85,check,15,true
SPOON-151_1,smt-611,check,32,true
SPOON-151_1,smt-787,check,47,true
SPOON-151_1,smt-811,check,65,true
SPOON-151_1,smt-822,check,50,true
SPOON-151_1,smt-1192,check,44,true
SPOON-151_1,smt-426,check,38,true
SPOON-151_1,smt-921,check,26,true
SPOON-151_1,smt-458,check,43,true
SPOON-151_1,smt-711,check,87,false
SPOON-151_1,smt-711,solve,22,UNSAT
SPOON-151_1,smt-711,update,0,
SPOON-151_1,smt-331,check,26,true
SPOON-151_1,smt-1197,check,43,true
SPOON-151_1,smt-687,check,27,true
SPOON-151_1,smt-289,check,25,true
SPOON-151_1,smt-1071,check,17,true
SPOON-151_1,smt-770,check,57,true
SPOON-151_1,smt-1135,check,30,true
SPOON-151_1,smt-772,check,50,true
SPOON-151_1,smt-684,check,24,true
SPOON-151_1,smt-363,check,72,false
SPOON-151_1,smt-363,solve,5000,UNKNOWN
SPOON-151_1,smt-820,check,70,true
SPOON-151_1,smt-774,check,32,true
SPOON-151_1,smt-1141,check,49,true
SPOON-151_1,smt-623,check,75,false
SPOON-151_1,smt-623,solve,188,SAT
SPOON-151_1,smt-1029,check,21,true
SPOON-151_1,smt-104,check,15,true
SPOON-151_1,smt-218,check,20,true
SPOON-151_1,smt-183,check,24,true
SPOON-151_1,smt-460,check,26,true
SPOON-151_1,smt-1137,check,51,true
SPOON-151_1,smt-327,check,27,true
SPOON-151_1,smt-332,check,99,false
SPOON-151_1,smt-332,solve,21,UNSAT
SPOON-151_1,smt-332,update,0,
SPOON-151_1,smt-928,check,38,true
SPOON-151_1,smt-199,check,43,true
SPOON-151_1,smt-313,check,18,true
SPOON-151_1,smt-1005,check,68,true
SPOON-151_1,smt-796,check,36,true
SPOON-151_1,smt-832,check,41,true
SPOON-151_1,smt-127,check,19,true
SPOON-151_1,smt-853,check,22,true
SPOON-151_1,smt-469,check,142,false
SPOON-151_1,smt-469,solve,32,UNSAT
SPOON-151_1,smt-469,update,0,
SPOON-151_1,smt-852,check,27,true
SPOON-151_1,smt-960,check,26,true
SPOON-151_1,smt-655,check,10,true
SPOON-151_1,smt-391,check,74,false
SPOON-151_1,smt-391,solve,239,SAT
SPOON-151_1,smt-1155,check,49,true
SPOON-151_1,smt-535,check,40,true
SPOON-151_1,smt-1113,check,30,true
SPOON-151_1,smt-601,check,105,false
SPOON-151_1,smt-601,solve,243,SAT
SPOON-151_1,smt-1019,check,74,true
SPOON-151_1,smt-468,check,32,true
SPOON-151_1,smt-24,check,36,true
SPOON-151_1,smt-36,check,65,true
SPOON-151_1,smt-207,check,32,true
SPOON-151_1,smt-419,check,175,false
SPOON-151_1,smt-419,solve,5000,UNKNOWN
SPOON-151_1,smt-619,check,13,true
SPOON-151_1,smt-76,check,71,false
SPOON-151_1,smt-76,solve,54,SAT
SPOON-151_1,smt-315,check,28,true
SPOON-151_1,smt-1125,check,63,true
SPOON-151_1,smt-726,check,33,true
SPOON-151_1,smt-728,check,44,true
SPOON-151_1,smt-345,check,36,true
SPOON-151_1,smt-868,check,153,false
SPOON-151_1,smt-868,solve,49,UNSAT
SPOON-151_1,smt-868,update,0,
SPOON-151_1,smt-472,check,47,true
SPOON-151_1,smt-97,check,91,false
SPOON-151_1,smt-97,solve,64,SAT
SPOON-151_1,smt-1149,check,36,true
SPOON-151_1,smt-1136,check,40,true
SPOON-151_1,smt-985,check,29,true
SPOON-151_1,smt-337,check,29,true
SPOON-151_1,smt-1011,check,29,true
SPOON-151_1,smt-128,check,70,true
SPOON-151_1,smt-835,check,219,false
SPOON-151_1,smt-835,solve,5000,UNKNOWN
SPOON-151_1,smt-706,check,21,true
SPOON-151_1,smt-1050,check,27,true
SPOON-151_1,smt-134,check,21,true
SPOON-151_1,smt-216,check,28,true
SPOON-151_1,smt-365,check,96,false
SPOON-151_1,smt-365,solve,14,UNSAT
SPOON-151_1,smt-365,update,0,
SPOON-151_1,smt-477,check,55,true
SPOON-151_1,smt-60,check,25,true
SPOON-151_1,smt-144,check,34,true
SPOON-151_1,smt-785,check,33,true
SPOON-151_1,smt-383,check,30,true
SPOON-151_1,smt-659,check,16,true
SPOON-151_1,smt-573,check,65,true
SPOON-151_1,smt-904,check,164,false
SPOON-151_1,smt-904,solve,257,SAT
SPOON-151_1,smt-356,check,25,true
SPOON-151_1,smt-808,check,47,true
SPOON-151_1,smt-1153,check,93,true
SPOON-151_1,smt-38,check,22,true
SPOON-151_1,smt-968,check,56,true
SPOON-151_1,smt-989,check,161,false
SPOON-151_1,smt-989,solve,5001,UNKNOWN
SPOON-151_1,smt-633,check,43,true
SPOON-151_1,smt-182,check,22,true
SPOON-151_1,smt-175,check,147,false
SPOON-151_1,smt-175,solve,220,SAT
SPOON-151_1,smt-803,check,49,true
SPOON-151_1,smt-813,check,46,true
SPOON-151_1,smt-440,check,47,true
SPOON-151_1,smt-778,check,77,true
SPOON-151_1,smt-628,check,56,true
SPOON-151_1,smt-629,check,58,true
SPOON-151_1,smt-682,check,57,true
SPOON-151_1,smt-452,check,26,true
SPOON-151_1,smt-45,check,111,false
SPOON-151_1,smt-45,solve,53,SAT
SPOON-151_1,smt-1117,check,124,false
SPOON-151_1,smt-1117,solve,90,SAT
SPOON-151_1,smt-422,check,47,true
SPOON-151_1,smt-274,check,90,true
SPOON-151_1,smt-259,check,22,true
SPOON-151_1,smt-1146,check,192,false
SPOON-151_1,smt-1146,solve,350,SAT
SPOON-151_1,smt-991,check,30,true
SPOON-151_1,smt-1161,check,29,true
SPOON-151_1,smt-545,check,26,true
SPOON-151_1,smt-424,check,47,true
SPOON-151_1,smt-285,check,20,true
SPOON-151_1,smt-64,check,16,true
SPOON-151_1,smt-25,check,131,false
SPOON-151_1,smt-25,solve,5000,UNKNOWN
SPOON-151_1,smt-988,check,29,true
SPOON-151_1,smt-278,check,26,true
SPOON-151_1,smt-761,check,24,true
SPOON-151_1,smt-304,check,28,true
SPOON-151_1,smt-574,check,28,true
SPOON-151_1,smt-32,check,18,true
SPOON-151_1,smt-540,check,30,true
SPOON-151_1,smt-1092,check,173,false
SPOON-151_1,smt-1092,solve,160,SAT
SPOON-151_1,smt-698,check,27,true
SPOON-151_1,smt-995,check,68,true
SPOON-151_1,smt-283,check,27,true
SPOON-151_1,smt-1174,check,86,true
SPOON-151_1,smt-318,check,147,false
SPOON-151_1,smt-318,solve,23,UNSAT
SPOON-151_1,smt-318,update,0,
SPOON-151_1,smt-1044,check,58,true
SPOON-151_1,smt-1009,check,54,true
SPOON-151_1,smt-1107,check,78,true
SPOON-151_1,smt-734,check,34,true
SPOON-151_1,smt-1156,check,36,true
SPOON-151_1,smt-1088,check,32,true
SPOON-151_1,smt-575,check,115,true
SPOON-151_1,smt-99,check,16,true
SPOON-151_1,smt-335,check,33,true
SPOON-151_1,smt-429,check,37,true
SPOON-151_1,smt-826,check,52,true
SPOON-151_1,smt-43,check,24,true
SPOON-151_1,smt-697,check,34,true
SPOON-151_1,smt-47,check,130,false
SPOON-151_1,smt-47,solve,5005,UNKNOWN
SPOON-151_1,smt-564,check,60,true
SPOON-151_1,smt-618,check,63,true
SPOON-151_1,smt-156,check,24,true
SPOON-151_1,smt-943,check,60,true
SPOON-151_1,smt-485,check,61,true
SPOON-151_1,smt-389,check,33,true
SPOON-151_1,smt-124,check,24,true
SPOON-151_1,smt-262,check,19,true
SPOON-151_1,smt-154,check,24,true
SPOON-151_1,smt-116,check,37,true
SPOON-151_1,smt-101,check,83,false
SPOON-151_1,smt-101,solve,17,UNSAT
SPOON-151_1,smt-101,update,0,
SPOON-151_1,smt-957,check,27,true
SPOON-151_1,smt-844,check,125,false
SPOON-151_1,smt-844,solve,2804,UNSAT
SPOON-151_1,smt-844,update,0,
